latitude,longitude,speed_limit,average_speed,speed_ratio
43.65943,-79.41993,40,15.4,0.385
43.65949,-79.41953,40,15.4,0.385
43.65956,-79.41918,40,14.86,0.3715
43.65961,-79.41894,40,14.86,0.3715
43.65949,-79.41953,40,18.15,0.45375
43.65952,-79.41941,40,18.15,0.45375
43.65956,-79.41918,40,18.15,0.45375
43.65998,-79.41708,40,19.76,0.494
43.66002,-79.41689,40,19.76,0.494
43.65991,-79.41748,40,19.26,0.4815
43.65998,-79.41708,40,19.26,0.4815
43.66058,-79.41417,40,21.71,0.5427500000000001
43.66061,-79.41402,40,21.71,0.5427500000000001
43.66053,-79.4144,40,24.31,0.60775
43.66053,-79.41439,40,24.31,0.60775
43.66058,-79.41417,40,24.31,0.60775
43.66049,-79.41463,40,23.65,0.5912499999999999
43.66053,-79.4144,40,23.65,0.5912499999999999
43.66088,-79.41281,40,18.27,0.45675
43.66091,-79.41268,40,18.27,0.45675
43.66096,-79.41246,40,19.69,0.49225
43.66098,-79.41239,40,19.69,0.49225
43.66101,-79.41219,40,19.69,0.49225
43.66091,-79.41268,40,16.8,0.42
43.66096,-79.41246,40,16.8,0.42
43.66112,-79.41167,40,18.22,0.4554999999999999
43.66114,-79.41155,40,18.22,0.4554999999999999
43.66107,-79.41191,40,19.7,0.4925
43.66112,-79.41167,40,19.7,0.4925
43.66101,-79.41219,40,21.3,0.5325
43.66107,-79.41191,40,21.3,0.5325
43.66144,-79.41017,40,12.99,0.32475
43.66153,-79.40977,40,12.99,0.32475
43.6614,-79.41035,40,16.47,0.4117499999999999
43.66144,-79.41017,40,16.47,0.4117499999999999
43.66213,-79.40679,40,16.31,0.4077499999999999
43.66216,-79.40664,40,16.31,0.4077499999999999
43.66205,-79.40722,40,17.99,0.44975
43.66213,-79.40679,40,17.99,0.44975
43.66355,-79.39977,40,31.65,0.79125
43.6636,-79.39954,40,31.65,0.79125
43.66349,-79.40005,40,30.64,0.766
43.66355,-79.39977,40,30.64,0.766
43.66371,-79.39903,40,23.82,0.5955
43.66373,-79.39896,40,23.82,0.5955
43.66375,-79.39892,40,23.82,0.5955
43.66377,-79.39888,40,23.82,0.5955
43.66381,-79.39881,40,23.82,0.5955
43.66383,-79.39879,40,23.82,0.5955
43.64809,-79.36484,35,26.5,0.7571428571428571
43.64804,-79.36505,35,26.5,0.7571428571428571
43.64804,-79.36507,35,26.5,0.7571428571428571
43.64796,-79.3654,35,26.5,0.7571428571428571
43.64796,-79.36544,35,26.5,0.7571428571428571
43.64797,-79.36549,35,26.5,0.7571428571428571
43.64798,-79.3655,35,26.5,0.7571428571428571
43.64729,-79.3685,35,23.0,0.6571428571428571
43.64714,-79.36917,35,23.0,0.6571428571428571
43.6478,-79.36944,35,20.1,0.5742857142857143
43.64774,-79.36941,35,20.1,0.5742857142857143
43.64501,-79.37873,40,41.67,1.04175
43.64492,-79.3787,40,41.67,1.04175
43.64492,-79.3787,40,41.67,1.04175
43.64486,-79.37867,40,41.67,1.04175
43.64745,-79.36787,35,23.65,0.6757142857142857
43.64743,-79.36789,35,23.65,0.6757142857142857
43.64741,-79.36792,35,23.65,0.6757142857142857
43.64729,-79.3685,35,23.65,0.6757142857142857
43.64818,-79.36819,35,28.75,0.8214285714285714
43.64766,-79.36796,35,28.75,0.8214285714285714
43.64751,-79.36789,35,28.75,0.8214285714285714
43.64747,-79.36787,35,28.75,0.8214285714285714
43.64745,-79.36787,35,28.75,0.8214285714285714
43.64549,-79.37645,40,42.12,1.053
43.64545,-79.37643,40,42.12,1.053
43.64541,-79.37641,40,42.12,1.053
43.64535,-79.37639,40,42.12,1.053
43.64531,-79.37638,40,42.12,1.053
43.64525,-79.37635,40,42.12,1.053
43.64228,-79.39094,50,34.89,0.6978
43.64214,-79.39094,50,34.89,0.6978
43.64853,-79.36706,40,40.08,1.002
43.64845,-79.36703,40,40.08,1.002
43.64864,-79.36711,40,39.48,0.987
43.64858,-79.36709,40,39.48,0.987
43.64853,-79.36706,40,39.48,0.987
43.66324,-79.40129,40,22.11,0.55275
43.66331,-79.40093,40,22.11,0.55275
43.66337,-79.40064,40,22.11,0.55275
43.66262,-79.40435,40,16.89,0.42225
43.66272,-79.40388,40,16.89,0.42225
43.66252,-79.4048,40,20.28,0.507
43.66262,-79.40435,40,20.28,0.507
43.66272,-79.40388,40,16.95,0.4237499999999999
43.66279,-79.40349,40,16.95,0.4237499999999999
43.66284,-79.40317,40,16.95,0.4237499999999999
43.66286,-79.40306,40,16.95,0.4237499999999999
43.66319,-79.40154,40,27.65,0.6912499999999999
43.66324,-79.40129,40,27.65,0.6912499999999999
43.6631,-79.40202,40,26.53,0.66325
43.66319,-79.40154,40,26.53,0.66325
43.66339,-79.40054,40,23.55,0.58875
43.66349,-79.40005,40,23.55,0.58875
43.66337,-79.40064,40,24.69,0.6172500000000001
43.66339,-79.40054,40,24.69,0.6172500000000001
43.64434,-79.37842,40,40.85,1.02125
43.64424,-79.37837,40,40.85,1.02125
43.6444,-79.37845,40,40.95,1.0237500000000002
43.64434,-79.37842,40,40.95,1.0237500000000002
43.64209,-79.39094,50,20.98,0.4196
43.64206,-79.39094,50,20.98,0.4196
43.64198,-79.39097,50,20.98,0.4196
43.64195,-79.39099,50,20.98,0.4196
43.64191,-79.39102,50,20.98,0.4196
43.64187,-79.39106,50,20.98,0.4196
43.6418,-79.39118,50,20.98,0.4196
43.64177,-79.39124,50,20.98,0.4196
43.64172,-79.39148,50,20.98,0.4196
43.64167,-79.39188,50,20.98,0.4196
43.64214,-79.39094,50,34.97,0.6994
43.64211,-79.39094,50,34.97,0.6994
43.64209,-79.39094,50,34.97,0.6994
43.6451,-79.36559,50,17.78,0.3556
43.6449,-79.36548,50,17.78,0.3556
43.64706,-79.38093,35,45.1,1.2885714285714287
43.64662,-79.38077,35,45.1,1.2885714285714287
43.64653,-79.38073,35,45.1,1.2885714285714287
43.64649,-79.38072,35,45.1,1.2885714285714287
43.64647,-79.38072,35,45.1,1.2885714285714287
43.64644,-79.38072,35,45.1,1.2885714285714287
43.64642,-79.38073,35,45.1,1.2885714285714287
43.66262,-79.37966,40,16.8,0.42
43.66257,-79.37963,40,16.8,0.42
43.66247,-79.37959,40,16.8,0.42
43.65305,-79.40633,40,22.74,0.5685
43.65281,-79.40623,40,22.74,0.5685
43.65265,-79.40481,50,21.1,0.422
43.65266,-79.4048,50,21.1,0.422
43.65269,-79.40478,50,21.1,0.422
43.6527,-79.40475,50,21.1,0.422
43.65271,-79.40473,50,21.1,0.422
43.65281,-79.4042,50,21.1,0.422
43.65256,-79.40481,50,18.38,0.3676
43.65259,-79.40482,50,18.38,0.3676
43.65262,-79.40482,50,18.38,0.3676
43.65265,-79.40481,50,18.38,0.3676
43.65029,-79.38536,35,10.98,0.3137142857142857
43.65015,-79.38532,35,10.98,0.3137142857142857
43.65013,-79.38532,35,10.98,0.3137142857142857
43.65011,-79.38533,35,10.98,0.3137142857142857
43.6501,-79.38534,35,10.98,0.3137142857142857
43.65004,-79.38561,35,10.98,0.3137142857142857
43.65005,-79.38564,35,10.98,0.3137142857142857
43.65006,-79.38565,35,10.98,0.3137142857142857
43.65008,-79.38566,35,10.98,0.3137142857142857
43.65021,-79.3857,35,10.98,0.3137142857142857
43.66222,-79.38245,50,24.01,0.4802
43.66216,-79.38272,50,24.01,0.4802
43.63808,-79.39034,40,39.14,0.9785
43.63813,-79.39011,40,39.14,0.9785
43.63804,-79.39053,40,39.36,0.984
43.63808,-79.39034,40,39.36,0.984
43.63931,-79.3843,40,34.13,0.8532500000000001
43.63936,-79.38397,40,34.13,0.8532500000000001
43.63881,-79.3871,40,26.2,0.655
43.6389,-79.38662,40,26.2,0.655
43.65964,-79.41883,40,10.45,0.26125
43.65975,-79.41826,40,10.45,0.26125
43.65978,-79.41809,40,10.45,0.26125
43.65961,-79.41894,40,13.99,0.34975
43.65964,-79.41883,40,13.99,0.34975
43.65555,-79.37512,50,10.5,0.21
43.65548,-79.37509,50,10.5,0.21
43.65525,-79.37501,50,10.5,0.21
43.65514,-79.37495,50,10.5,0.21
43.65611,-79.37535,50,41.4,0.828
43.65601,-79.37531,50,41.4,0.828
43.64256,-79.39929,50,40.75,0.815
43.64247,-79.39925,50,40.75,0.815
43.66054,-79.39103,50,30.34,0.6068
43.66046,-79.39091,50,30.34,0.6068
43.66068,-79.39126,50,33.79,0.6758
43.66054,-79.39103,50,33.79,0.6758
43.65989,-79.39038,40,31.66,0.7915
43.65992,-79.39024,40,31.66,0.7915
43.65992,-79.39024,40,33.03,0.82575
43.65998,-79.38996,40,33.03,0.82575
43.66064,-79.39104,50,26.4,0.528
43.66065,-79.39102,50,26.4,0.528
43.66064,-79.39099,50,26.4,0.528
43.66064,-79.39096,50,26.4,0.528
43.66065,-79.39091,50,26.4,0.528
43.66066,-79.39083,50,26.4,0.528
43.66068,-79.39126,50,29.33,0.5866
43.66067,-79.39119,50,29.33,0.5866
43.66065,-79.39111,50,29.33,0.5866
43.66064,-79.39104,50,29.33,0.5866
43.66143,-79.39228,50,39.31,0.7862
43.66129,-79.3922,50,39.31,0.7862
43.66123,-79.39215,50,39.31,0.7862
43.66076,-79.39149,50,37.36,0.7472
43.66072,-79.39138,50,37.36,0.7472
43.66068,-79.39126,50,37.36,0.7472
43.66088,-79.39173,50,38.86,0.7772
43.66086,-79.3917,50,38.86,0.7772
43.66086,-79.39169,50,38.86,0.7772
43.6608,-79.39159,50,38.86,0.7772
43.66076,-79.39149,50,38.86,0.7772
43.66092,-79.3918,50,38.42,0.7684000000000001
43.66088,-79.39173,50,38.42,0.7684000000000001
43.66109,-79.39203,50,36.17,0.7234
43.66103,-79.39196,50,36.17,0.7234
43.66097,-79.39188,50,36.17,0.7234
43.66092,-79.3918,50,36.17,0.7234
43.66123,-79.39215,50,36.54,0.7308
43.66115,-79.39208,50,36.54,0.7308
43.66109,-79.39203,50,36.54,0.7308
43.66305,-79.3928,50,19.51,0.3902
43.66297,-79.39283,50,19.51,0.3902
43.6628,-79.39288,50,19.51,0.3902
43.66249,-79.39294,50,19.51,0.3902
43.6632,-79.3927,50,18.75,0.375
43.6631,-79.39278,50,18.75,0.375
43.66305,-79.3928,50,18.75,0.375
43.65937,-79.38744,35,8.7,0.2485714285714285
43.65942,-79.38714,35,8.7,0.2485714285714285
43.65948,-79.38696,35,8.7,0.2485714285714285
43.65935,-79.3869,50,26.73,0.5346
43.65898,-79.38673,50,26.73,0.5346
43.65888,-79.38668,50,26.73,0.5346
43.65948,-79.38696,50,22.01,0.4402
43.65935,-79.3869,50,22.01,0.4402
43.65904,-79.38738,35,9.64,0.2754285714285714
43.65907,-79.38736,35,9.64,0.2754285714285714
43.65909,-79.38736,35,9.64,0.2754285714285714
43.65912,-79.38735,35,9.64,0.2754285714285714
43.65915,-79.38735,35,9.64,0.2754285714285714
43.65926,-79.38739,35,9.64,0.2754285714285714
43.65107,-79.39216,50,20.57,0.4114
43.65113,-79.39189,50,20.57,0.4114
43.65101,-79.39247,50,21.96,0.4392
43.65107,-79.39216,50,21.96,0.4392
43.65097,-79.39265,50,23.08,0.4615999999999999
43.65101,-79.39247,50,23.08,0.4615999999999999
43.65432,-79.38319,40,38.15,0.95375
43.65427,-79.38317,40,38.15,0.95375
43.65441,-79.38322,40,38.25,0.95625
43.65432,-79.38319,40,38.25,0.95625
43.64793,-79.38355,40,19.7,0.4925
43.64809,-79.38283,40,19.7,0.4925
43.64813,-79.38264,40,28.67,0.71675
43.64815,-79.38259,40,28.67,0.71675
43.64809,-79.38283,40,26.7,0.6675
43.64813,-79.38264,40,26.7,0.6675
43.64829,-79.38194,40,25.34,0.6335
43.64835,-79.38164,40,25.34,0.6335
43.6484,-79.3814,40,25.34,0.6335
43.65004,-79.37381,40,19.35,0.48375
43.65002,-79.37389,40,19.35,0.48375
43.65007,-79.37368,40,19.64,0.491
43.65004,-79.37381,40,19.64,0.491
43.65143,-79.37229,40,26.56,0.6639999999999999
43.6513,-79.37224,40,26.56,0.6639999999999999
43.65157,-79.37235,40,26.79,0.66975
43.65143,-79.37229,40,26.79,0.66975
43.65025,-79.37284,40,26.21,0.65525
43.65012,-79.37348,40,26.21,0.65525
43.6503,-79.37264,40,21.52,0.538
43.65027,-79.37277,40,21.52,0.538
43.65025,-79.37284,40,21.52,0.538
43.65046,-79.3719,40,26.36,0.659
43.65037,-79.37231,40,26.36,0.659
43.64993,-79.37432,40,10.7,0.2674999999999999
43.64992,-79.37439,40,10.7,0.2674999999999999
43.65037,-79.37459,40,11.99,0.29975
43.64992,-79.37439,40,11.99,0.29975
43.65046,-79.37462,40,19.07,0.47675
43.65037,-79.37459,40,19.07,0.47675
43.6507,-79.37471,40,19.98,0.4995
43.65055,-79.37465,40,19.98,0.4995
43.65046,-79.37462,40,19.98,0.4995
43.6512,-79.37492,40,26.78,0.6695
43.6507,-79.37471,40,26.78,0.6695
43.65397,-79.37206,40,17.85,0.44625
43.6538,-79.37284,40,17.85,0.44625
43.654,-79.37191,40,26.89,0.67225
43.65397,-79.37206,40,26.89,0.67225
43.65299,-79.37696,50,19.98,0.3996
43.65291,-79.37693,50,19.98,0.3996
43.65295,-79.37672,40,24.06,0.6014999999999999
43.65291,-79.37693,40,24.06,0.6014999999999999
43.65297,-79.37665,40,25.8,0.645
43.65295,-79.37672,40,25.8,0.645
43.65304,-79.37635,40,27.19,0.6797500000000001
43.65297,-79.37665,40,27.19,0.6797500000000001
43.65317,-79.37574,40,26.6,0.665
43.65306,-79.37624,40,26.6,0.665
43.65304,-79.37635,40,26.6,0.665
43.65385,-79.37602,40,15.87,0.39675
43.6538,-79.376,40,15.87,0.39675
43.65335,-79.37581,40,15.87,0.39675
43.65358,-79.37718,50,12.69,0.2537999999999999
43.65336,-79.3771,50,12.69,0.2537999999999999
43.65323,-79.37705,50,12.69,0.2537999999999999
43.65299,-79.37696,50,12.69,0.2537999999999999
43.65368,-79.37723,50,21.93,0.4386
43.65358,-79.37718,50,21.93,0.4386
43.65421,-79.37717,35,10.28,0.2937142857142857
43.6538,-79.377,35,10.28,0.2937142857142857
43.65375,-79.37699,35,10.28,0.2937142857142857
43.65373,-79.37699,35,10.28,0.2937142857142857
43.65372,-79.377,35,10.28,0.2937142857142857
43.6537,-79.3771,35,10.28,0.2937142857142857
43.65368,-79.37723,35,10.28,0.2937142857142857
43.65416,-79.37743,50,20.28,0.4056
43.65372,-79.37725,50,20.28,0.4056
43.65368,-79.37723,50,20.28,0.4056
43.65456,-79.37759,50,20.3,0.406
43.65432,-79.3775,50,20.3,0.406
43.65421,-79.37745,50,20.3,0.406
43.65416,-79.37743,50,20.3,0.406
43.65416,-79.37743,35,2.26,0.0645714285714285
43.65419,-79.37729,35,2.26,0.0645714285714285
43.65421,-79.37717,35,2.26,0.0645714285714285
43.65131,-79.38444,40,31.7,0.7925
43.65133,-79.38434,40,31.7,0.7925
43.65381,-79.38552,50,13.55,0.271
43.65376,-79.38561,50,13.55,0.271
43.65358,-79.38593,50,13.55,0.271
43.65346,-79.38616,50,13.55,0.271
43.6534,-79.38627,50,13.55,0.271
43.65336,-79.38642,50,13.55,0.271
43.65384,-79.3854,50,16.23,0.3246
43.65381,-79.38552,50,16.23,0.3246
43.66006,-79.39072,50,25.39,0.5078
43.65984,-79.39062,50,25.39,0.5078
43.66046,-79.39091,50,21.36,0.4271999999999999
43.66042,-79.39088,50,21.36,0.4271999999999999
43.66039,-79.39086,50,21.36,0.4271999999999999
43.66035,-79.39085,50,21.36,0.4271999999999999
43.66033,-79.39084,50,21.36,0.4271999999999999
43.66006,-79.39072,50,21.36,0.4271999999999999
43.65196,-79.39305,40,34.85,0.8712500000000001
43.65184,-79.39301,40,34.85,0.8712500000000001
43.65178,-79.39299,40,34.85,0.8712500000000001
43.652,-79.39307,40,34.94,0.8734999999999999
43.65198,-79.39306,40,34.94,0.8734999999999999
43.65196,-79.39305,40,34.94,0.8734999999999999
43.64424,-79.37837,40,37.15,0.92875
43.64419,-79.37835,40,37.15,0.92875
43.64403,-79.37829,40,37.15,0.92875
43.64389,-79.37822,40,37.15,0.92875
43.64383,-79.3782,40,31.21,0.78025
43.6437,-79.37814,40,31.21,0.78025
43.64389,-79.37822,40,34.07,0.85175
43.64383,-79.3782,40,34.07,0.85175
43.65955,-79.37982,40,8.57,0.21425
43.65937,-79.38078,40,8.57,0.21425
43.65964,-79.3794,40,18.4,0.4599999999999999
43.65962,-79.37951,40,18.4,0.4599999999999999
43.65967,-79.37928,40,19.31,0.4827499999999999
43.65964,-79.3794,40,19.31,0.4827499999999999
43.65616,-79.3701,40,29.14,0.7285
43.65606,-79.37005,40,29.14,0.7285
43.65566,-79.36989,40,29.14,0.7285
43.64904,-79.36728,40,32.67,0.8167500000000001
43.64895,-79.36725,40,32.67,0.8167500000000001
43.64879,-79.36717,40,32.67,0.8167500000000001
43.64854,-79.36944,50,11.52,0.2304
43.64848,-79.36972,50,11.52,0.2304
43.64876,-79.36845,50,24.55,0.491
43.64854,-79.36944,50,24.55,0.491
43.64838,-79.36829,35,25.4,0.7257142857142856
43.64823,-79.36893,35,25.4,0.7257142857142856
43.64811,-79.36944,35,10.7,0.3057142857142857
43.64808,-79.36956,35,10.7,0.3057142857142857
43.64823,-79.36893,35,14.4,0.4114285714285714
43.64811,-79.36944,35,14.4,0.4114285714285714
43.66332,-79.39199,50,32.52,0.6504000000000001
43.66335,-79.39183,50,32.52,0.6504000000000001
43.66335,-79.39183,50,30.76,0.6152000000000001
43.66338,-79.39167,50,30.76,0.6152000000000001
43.66326,-79.39237,50,29.23,0.5846
43.66332,-79.39199,50,29.23,0.5846
43.6632,-79.3927,50,20.32,0.4064
43.66326,-79.39237,50,20.32,0.4064
43.66338,-79.39167,50,12.47,0.2494
43.66342,-79.39149,50,12.47,0.2494
43.66347,-79.39127,50,12.47,0.2494
43.66358,-79.39079,50,12.47,0.2494
43.66381,-79.39348,50,47.63,0.9526
43.66364,-79.39342,50,47.63,0.9526
43.64137,-79.39891,40,17.26,0.4315
43.6414,-79.3988,40,17.26,0.4315
43.64123,-79.39951,40,15.18,0.3795
43.64126,-79.39934,40,15.18,0.3795
43.64132,-79.3991,40,15.18,0.3795
43.64137,-79.39893,40,15.18,0.3795
43.64137,-79.39891,40,15.18,0.3795
43.64968,-79.36452,50,10.51,0.2102
43.64963,-79.36471,50,10.51,0.2102
43.66158,-79.36834,50,8.2,0.1639999999999999
43.66093,-79.36807,50,8.2,0.1639999999999999
43.65974,-79.36759,50,8.2,0.1639999999999999
43.65957,-79.36752,50,8.2,0.1639999999999999
43.65626,-79.37829,50,14.6,0.292
43.65582,-79.37811,50,14.6,0.292
43.65576,-79.37809,50,14.6,0.292
43.65502,-79.37779,50,14.6,0.292
43.64612,-79.39859,40,23.97,0.59925
43.64622,-79.39813,40,23.97,0.59925
43.64604,-79.39895,40,29.18,0.7295
43.64612,-79.39859,40,29.18,0.7295
43.64981,-79.41034,50,18.56,0.3712
43.64892,-79.40998,50,18.56,0.3712
43.6484,-79.40975,50,18.56,0.3712
43.65174,-79.4038,40,29.33,0.73325
43.65175,-79.4037,40,29.33,0.73325
43.65177,-79.40357,40,29.33,0.73325
43.65179,-79.40348,40,29.33,0.73325
43.6518,-79.4034,40,29.33,0.73325
43.65194,-79.40281,40,29.33,0.73325
43.65204,-79.40227,50,13.7,0.2739999999999999
43.65112,-79.40189,50,13.7,0.2739999999999999
43.65099,-79.40184,50,13.7,0.2739999999999999
43.65728,-79.41334,35,21.8,0.6228571428571429
43.65717,-79.41388,35,21.8,0.6228571428571429
43.65716,-79.4139,35,21.8,0.6228571428571429
43.65715,-79.41391,35,21.8,0.6228571428571429
43.65714,-79.41392,35,21.8,0.6228571428571429
43.65711,-79.41392,35,21.8,0.6228571428571429
43.65709,-79.41392,35,21.8,0.6228571428571429
43.65697,-79.41387,35,21.8,0.6228571428571429
43.65636,-79.41363,35,21.8,0.6228571428571429
43.65949,-79.41953,50,13.38,0.2676
43.65895,-79.41933,50,13.38,0.2676
43.65872,-79.41922,50,13.38,0.2676
43.65817,-79.41902,50,13.38,0.2676
43.65805,-79.41898,50,13.38,0.2676
43.65802,-79.41898,50,13.38,0.2676
43.65545,-79.39449,40,35.58,0.8895
43.65478,-79.39423,40,35.58,0.8895
43.65576,-79.39462,40,29.72,0.743
43.65545,-79.39449,40,29.72,0.743
43.66006,-79.40782,50,12.36,0.2471999999999999
43.65915,-79.40747,50,12.36,0.2471999999999999
43.65841,-79.40714,50,12.36,0.2471999999999999
43.65951,-79.40157,40,29.73,0.74325
43.65947,-79.40155,40,29.73,0.74325
43.65945,-79.40155,40,29.73,0.74325
43.65939,-79.4015,40,29.73,0.74325
43.65933,-79.40145,40,29.73,0.74325
43.65927,-79.40138,40,29.73,0.74325
43.65922,-79.4013,40,29.73,0.74325
43.65918,-79.4012,40,29.73,0.74325
43.65915,-79.40109,40,29.73,0.74325
43.65912,-79.40096,40,29.73,0.74325
43.6591,-79.40086,40,29.73,0.74325
43.6591,-79.40082,40,29.73,0.74325
43.64631,-79.40451,50,14.0,0.28
43.64641,-79.40394,50,14.0,0.28
43.64608,-79.40562,50,31.71,0.6342
43.64612,-79.40542,50,31.71,0.6342
43.64631,-79.40451,50,31.71,0.6342
43.65607,-79.39475,40,9.59,0.23975
43.65576,-79.39462,40,9.59,0.23975
43.65817,-79.37238,50,27.45,0.5489999999999999
43.65744,-79.37208,50,27.45,0.5489999999999999
43.65635,-79.37162,50,27.45,0.5489999999999999
43.65622,-79.37157,50,27.45,0.5489999999999999
43.65586,-79.37142,50,27.45,0.5489999999999999
43.64947,-79.3964,35,20.5,0.5857142857142857
43.64957,-79.39591,35,20.5,0.5857142857142857
43.64957,-79.39591,35,2.52,0.072
43.64976,-79.39499,35,2.52,0.072
43.64981,-79.3947,35,2.52,0.072
43.64861,-79.37385,40,22.2,0.5549999999999999
43.64844,-79.37454,40,22.2,0.5549999999999999
43.65209,-79.38068,40,20.03,0.50075
43.65227,-79.37986,40,20.03,0.50075
43.65238,-79.37943,40,20.03,0.50075
43.65208,-79.38074,40,22.39,0.55975
43.65209,-79.38068,40,22.39,0.55975
43.64848,-79.36972,50,11.06,0.2212
43.64832,-79.37039,50,11.06,0.2212
43.64827,-79.37064,50,11.06,0.2212
43.64789,-79.36948,35,17.43,0.498
43.6478,-79.36944,35,17.43,0.498
43.64808,-79.36956,35,18.43,0.5265714285714286
43.64789,-79.36948,35,18.43,0.5265714285714286
43.65835,-79.39573,40,34.39,0.85975
43.6581,-79.39562,40,34.39,0.85975
43.65841,-79.39575,40,31.4,0.7849999999999999
43.65835,-79.39573,40,31.4,0.7849999999999999
43.64779,-79.37076,40,31.15,0.7787499999999999
43.64757,-79.37068,40,31.15,0.7787499999999999
43.63788,-79.39132,40,32.84,0.8210000000000001
43.63796,-79.39096,40,32.84,0.8210000000000001
43.63738,-79.39364,40,23.34,0.5835
43.6375,-79.39308,40,23.34,0.5835
43.63753,-79.3929,40,23.34,0.5835
43.6377,-79.39211,40,26.52,0.663
43.63773,-79.392,40,26.52,0.663
43.6445,-79.39316,50,14.55,0.291
43.64455,-79.39318,50,14.55,0.291
43.64458,-79.39321,50,14.55,0.291
43.64461,-79.39326,50,14.55,0.291
43.64462,-79.39329,50,14.55,0.291
43.64463,-79.39336,50,14.55,0.291
43.64463,-79.39345,50,14.55,0.291
43.6446,-79.39363,50,14.55,0.291
43.64455,-79.39387,50,14.55,0.291
43.64447,-79.39424,50,14.55,0.291
43.64445,-79.39439,50,14.55,0.291
43.64441,-79.39313,50,16.92,0.3384
43.6445,-79.39316,50,16.92,0.3384
43.65124,-79.38696,40,34.42,0.8605
43.65093,-79.38683,40,34.42,0.8605
43.65229,-79.38742,40,29.36,0.734
43.6513,-79.38698,40,29.36,0.734
43.65124,-79.38696,40,29.36,0.734
43.64003,-79.38709,50,17.47,0.3494
43.63993,-79.38706,50,17.47,0.3494
43.64083,-79.38761,50,14.02,0.2804
43.6407,-79.38746,50,14.02,0.2804
43.64065,-79.38742,50,14.02,0.2804
43.64062,-79.38738,50,14.02,0.2804
43.64058,-79.38735,50,14.02,0.2804
43.64054,-79.38733,50,14.02,0.2804
43.6405,-79.3873,50,14.02,0.2804
43.64046,-79.38728,50,14.02,0.2804
43.6404,-79.38725,50,14.02,0.2804
43.64003,-79.38709,50,14.02,0.2804
43.64231,-79.38432,50,37.99,0.7598
43.64229,-79.38439,50,37.99,0.7598
43.6411,-79.38352,50,28.43,0.5686
43.64096,-79.38347,50,28.43,0.5686
43.64085,-79.38343,50,28.43,0.5686
43.64156,-79.38369,50,38.42,0.7684000000000001
43.6411,-79.38352,50,38.42,0.7684000000000001
43.65591,-79.37526,50,35.8,0.716
43.65555,-79.37512,50,35.8,0.716
43.65601,-79.37531,50,41.5,0.83
43.65591,-79.37526,50,41.5,0.83
43.65586,-79.37142,40,25.9,0.6475
43.65572,-79.37208,40,25.9,0.6475
43.65565,-79.37245,40,25.9,0.6475
43.65562,-79.37262,40,25.9,0.6475
43.6556,-79.37274,40,25.9,0.6475
43.65231,-79.40603,40,29.07,0.72675
43.65195,-79.40589,40,29.07,0.72675
43.65154,-79.40573,40,40.78,1.0195
43.6513,-79.40564,40,40.78,1.0195
43.65037,-79.40526,40,41.18,1.0295
43.64966,-79.40497,40,41.18,1.0295
43.65083,-79.40545,40,44.76,1.119
43.65037,-79.40526,40,44.76,1.119
43.65125,-79.40561,40,43.07,1.07675
43.65083,-79.40545,40,43.07,1.07675
43.64188,-79.38381,50,40.59,0.8118000000000001
43.64156,-79.38369,50,40.59,0.8118000000000001
43.64237,-79.38401,50,37.35,0.747
43.64188,-79.38381,50,37.35,0.747
43.6426,-79.38413,50,28.1,0.562
43.64248,-79.38408,50,28.1,0.562
43.64237,-79.38401,50,28.1,0.562
43.64304,-79.38432,50,45.13,0.9026
43.64286,-79.38425,50,45.13,0.9026
43.64281,-79.38423,50,45.13,0.9026
43.64726,-79.37328,50,19.43,0.3886
43.64694,-79.37396,50,19.43,0.3886
43.64659,-79.37471,50,19.43,0.3886
43.64945,-79.37012,50,24.6,0.492
43.64916,-79.37,50,24.6,0.492
43.64883,-79.36986,50,24.6,0.492
43.64111,-79.38748,50,18.5,0.37
43.64105,-79.38757,50,18.5,0.37
43.64103,-79.38759,50,18.5,0.37
43.64096,-79.38767,50,18.5,0.37
43.64094,-79.38771,50,18.5,0.37
43.64126,-79.3872,50,31.82,0.6364
43.64124,-79.38727,50,31.82,0.6364
43.64119,-79.38736,50,31.82,0.6364
43.64115,-79.38743,50,31.82,0.6364
